,z,RADeg,decDeg,comoving_pos_x_Mpc,comoving_pos_y_Mpc,comoving_pos_z_Mpc,pec_vel_x_km_s,pec_vel_y_km_s,pec_vel_z_km_s,Mfof,Mvir,Mgas_vir,Rvir,int_tSZ_in_Rvir,int_kSZ_in_Rvir,int_SZ_in_Rvir_148GHz,int_SZ_in_Rvir_219GHz,int_SZ_in_Rvir_277GHz,int_SZ_in_Rvir_30GHz,int_SZ_in_Rvir_90GHz,int_SZ_in_Rvir_350GHz,M200,Mgas_200,R200,int_tSZ_in_R200,int_kSZ_in_R200,int_SZ_in_R200_148GHz,int_SZ_in_R200_219GHz,int_SZ_in_R200_277GHz,int_SZ_in_R200_30GHz,int_SZ_in_R200_90GHz,int_SZ_in_R200_350GHz,M500,Mgas_500,R500,int_tSZ_in_R500,int_kSZ_in_R500,int_SZ_in_R500_148GHz,int_SZ_in_R500_219GHz,int_SZ_in_R500_277GHz,int_SZ_in_R500_30GHz,int_SZ_in_R500_90GHz,int_SZ_in_R500_350GHz,Mstar,rho_gas_c,T_c,P_c,Phi_c
1098,0.9599,6.837145,5.053336000000002,3194.656,383.0404,284.5164,-50.98246,-216.9745,65.59396,73719490000000.0,53343310000000.0,5377428000000.0,0.6032716,4.24272e-06,5.324321e-07,-3.593846e-06,5.897908e-07,4.463735e-06,-7.726901e-06,-6.208916e-06,9.663265e-06,49883200000000.0,4781704000000.0,0.5400902,3.978659e-06,4.877974e-07,-3.381088e-06,5.409815e-07,4.172498e-06,-7.256887e-06,-5.833189e-06,9.047412e-06,32005980000000.0,2721839000000.0,0.3428285,2.82843e-06,3.136447e-07,-2.43481e-06,3.494246e-07,2.926654e-06,-5.19005e-06,-4.177301e-06,6.388865e-06,1475476000000.0,189800000000000.0,1.887776,60960000000000.0,-1.633
1099,0.9634,5.809008,4.891632000000004,3211.099,326.6816,276.2344,145.4442,-591.9644,626.8193,28449760000000.0,18934470000000.0,1544589000000.0,0.4298109,8.636758e-07,-3.430303e-07,-1.185101e-06,-3.261499e-07,4.685781e-07,-2.030466e-06,-1.720634e-06,1.529537e-06,16339390000000.0,1240765000000.0,0.371542,7.534975e-07,-2.914252e-07,-1.025943e-06,-2.767897e-07,4.163158e-07,-1.763416e-06,-1.493098e-06,1.341725e-06,11725920000000.0,634884100000.0,0.2479925,4.895842e-07,-1.763671e-07,-6.533846e-07,-1.670269e-07,2.82882e-07,-1.132477e-06,-9.56813e-07,8.837986e-07,687700000000.0,53740000000000.0,0.9989993,9134000000000.0,-0.744975
1100,0.9634,5.391566,6.7514360000000035,3202.689,302.2676,380.8294,144.372,253.05,-278.5937,46038640000000.0,41521280000000.0,4136508000000.0,0.5548671,2.434859e-06,-6.964867e-07,-3.061763e-06,-6.533298e-07,1.573582e-06,-5.439902e-06,-4.566947e-06,4.551954e-06,38253400000000.0,3677452000000.0,0.4945363,2.285484e-06,-6.395341e-07,-2.859437e-06,-5.992914e-07,1.490412e-06,-5.091657e-06,-4.272179e-06,4.285615e-06,24797430000000.0,2056825000000.0,0.3146457,1.60532e-06,-4.13616e-07,-1.972104e-06,-3.861251e-07,1.079969e-06,-3.539949e-06,-2.96412e-06,3.042012e-06,1243562000000.0,89000000000000.0,1.307606,19800000000000.0,-1.076737
1102,0.9603,5.882108,5.508543000000003,3199.927,329.6704,310.2329,250.2435,-481.3917,-68.36266,52478280000000.0,50459880000000.0,4820442000000.0,0.5918281,3.10621e-06,-1.153866e-06,-4.167168e-06,-1.09898e-06,1.735367e-06,-7.203741e-06,-6.087984e-06,5.527234e-06,48345380000000.0,4451145000000.0,0.5332536,2.977083e-06,-1.080846e-06,-3.968504e-06,-1.028604e-06,1.6871e-06,-6.878795e-06,-5.809322e-06,5.320706e-06,34985520000000.0,2989128000000.0,0.353183,2.392629e-06,-7.958162e-07,-3.115292e-06,-7.550842e-07,1.424684e-06,-5.454091e-06,-4.594222e-06,4.342793e-06,1356866000000.0,177700000000000.0,1.610145,48680000000000.0,-1.4058
1103,0.9615,5.492422,6.574468000000007,3198.67,307.5699,370.3547,36.23193,57.86801,206.4272,37868940000000.0,33928270000000.0,3005835000000.0,0.5197791,1.673364e-06,-2.670495e-07,-1.894909e-06,-2.376854e-07,1.296149e-06,-3.527623e-06,-2.928861e-06,3.347375e-06,30372040000000.0,2610524000000.0,0.4579203,1.551702e-06,-2.412229e-07,-1.750542e-06,-2.141893e-07,1.2077e-06,-3.264541e-06,-2.709251e-06,3.109471e-06,20376180000000.0,1528935000000.0,0.2982907,1.135164e-06,-1.617161e-07,-1.265376e-06,-1.424593e-07,8.966051e-07,-2.372938e-06,-1.966549e-06,2.287011e-06,1062973000000.0,138500000000000.0,1.309628,30860000000000.0,-1.08801
1104,0.9692,5.098549,5.7361479999999965,3224.757,287.7195,325.2152,486.9499,181.0363,-171.9794,46807550000000.0,42097960000000.0,4237825000000.0,0.5581521,2.820842e-06,-2.611263e-06,-5.336756e-06,-2.550326e-06,1.636746e-08,-8.103343e-06,-7.085717e-06,3.440034e-06,39214540000000.0,3828853000000.0,0.4966613,2.689447e-06,-2.430953e-06,-5.029115e-06,-2.373224e-06,7.309431e-08,-7.666786e-06,-6.696459e-06,3.336664e-06,31140960000000.0,2651639000000.0,0.3398728,2.205321e-06,-1.830851e-06,-3.960141e-06,-1.784685e-06,2.187006e-07,-6.122864e-06,-5.326878e-06,2.892843e-06,1179585000000.0,210900000000000.0,1.667138,59820000000000.0,-1.41273
1106,0.9642,5.656568,5.117793000000001,3212.484,318.1893,289.12,398.966,-227.9754,-57.73304,53631650000000.0,37965060000000.0,4002881000000.0,0.5377568,2.771749e-06,-2.060931e-06,-4.744469e-06,-2.003514e-06,5.247626e-07,-7.459066e-06,-6.461572e-06,3.898827e-06,31044840000000.0,3242816000000.0,0.4623745,2.428854e-06,-1.759674e-06,-4.110834e-06,-1.709758e-06,5.048701e-07,-6.489568e-06,-5.615359e-06,3.460865e-06,21145090000000.0,1656132000000.0,0.2982685,1.556358e-06,-1.045712e-06,-2.551503e-06,-1.014523e-06,4.028282e-07,-4.075674e-06,-3.515268e-06,2.295654e-06,1183371000000.0,101100000000000.0,1.469115,25270000000000.0,-1.185
1107,0.9657,5.719637,6.7318890000000025,3206.337,321.1449,380.361,4.431698,-208.1767,60.2572,32102100000000.0,27776970000000.0,2581187000000.0,0.4866316,1.329302e-06,3.198641e-08,-1.262863e-06,5.434898e-08,1.274528e-06,-2.558799e-06,-2.083796e-06,2.907046e-06,26623600000000.0,2338651000000.0,0.4399737,1.262731e-06,2.974031e-08,-1.200151e-06,5.086708e-08,1.209685e-06,-2.431181e-06,-1.979931e-06,2.760253e-06,20087840000000.0,1480893000000.0,0.2950436,9.882912e-07,2.139989e-08,-9.408165e-07,3.754896e-08,9.436647e-07,-1.904282e-06,-1.550985e-06,2.156595e-06,870807900000.0,104500000000000.0,1.130529,20100000000000.0,-0.925947
1109,0.9653,5.71863,5.418295999999999,3213.946,321.85,306.3676,469.8399,-155.3534,-84.73679,73815600000000.0,47672580000000.0,5486478000000.0,0.5837231,4.105498e-06,-3.184132e-06,-7.150512e-06,-3.099747e-06,6.322931e-07,-1.117462e-05,-9.693974e-06,5.61506e-06,44500810000000.0,4831445000000.0,0.5197446,3.812714e-06,-2.888089e-06,-6.571001e-06,-2.810336e-06,6.542147e-07,-1.030807e-05,-8.932838e-06,5.280623e-06,33639920000000.0,2992918000000.0,0.3478551,2.830761e-06,-1.969373e-06,-4.702052e-06,-1.913396e-06,6.550726e-07,-7.47649e-06,-6.454936e-06,4.087096e-06,1315286000000.0,166600000000000.0,1.785514,50610000000000.0,-1.53846
1111,0.9657,5.695787,4.978207999999996,3216.567,320.8172,281.5706,63.1939,-210.898,375.6569,29891470000000.0,27200280000000.0,2228667000000.0,0.4842174,1.102337e-06,-2.261314e-07,-1.299435e-06,-2.059987e-07,8.061662e-07,-2.375606e-06,-1.981137e-06,2.158809e-06,25566340000000.0,1980311000000.0,0.4319296,1.035707e-06,-2.076079e-07,-1.215927e-06,-1.887946e-07,7.619568e-07,-2.227035e-06,-1.856382e-06,2.032659e-06,16723850000000.0,1149205000000.0,0.2773985,7.480219e-07,-1.36082e-07,-8.639682e-07,-1.228343e-07,5.630603e-07,-1.594181e-06,-1.326389e-06,1.480209e-06,897881200000.0,123600000000000.0,1.156028,24310000000000.0,-0.949707
1112,0.9696,5.848856,5.660477999999999,3222.665,330.123,321.0914,25.01204,-121.1551,-407.3781,82754210000000.0,74392290000000.0,8242954000000.0,0.6723209,7.605163e-06,2.873463e-07,-7.088948e-06,3.764584e-07,7.279833e-06,-1.45019e-05,-1.177287e-05,1.656403e-05,70547720000000.0,7515865000000.0,0.6066571,7.276156e-06,2.694309e-07,-6.786636e-06,3.535353e-07,6.955744e-06,-1.387883e-05,-1.126751e-05,1.583635e-05,52478280000000.0,4840124000000.0,0.4022483,5.785054e-06,1.971483e-07,-5.408907e-06,2.598745e-07,5.500069e-06,-1.104747e-05,-8.97e-06,1.255382e-05,1814428000000.0,223700000000000.0,2.354991,89630000000000.0,-2.007496
1113,0.9684,5.973529000000001,6.928427000000003,3210.457,335.933,392.2541,149.625,-252.9537,-92.43279,31717640000000.0,29507020000000.0,2886596000000.0,0.4951038,1.480788e-06,-4.050725e-07,-1.844816e-06,-3.782301e-07,9.785243e-07,-3.290567e-06,-2.760259e-06,2.792176e-06,28257540000000.0,2637247000000.0,0.4461183,1.415399e-06,-3.788466e-07,-1.754879e-06,-3.533252e-07,9.432172e-07,-3.136778e-06,-2.629848e-06,2.676553e-06,21914010000000.0,1771971000000.0,0.3009872,1.137285e-06,-2.792602e-07,-1.384451e-06,-2.59226e-07,7.81517e-07,-2.494787e-06,-2.087322e-06,2.17348e-06,908226000000.0,178900000000000.0,1.267845,38590000000000.0,-1.06524
1116,0.9692,7.176826000000001,5.512707999999996,3213.657,404.6588,312.6086,56.03129,-99.84183,460.7502,61128550000000.0,50556000000000.0,5308093000000.0,0.5918021,3.824811e-06,-6.10376e-07,-4.324363e-06,-5.494639e-07,2.940916e-06,-8.058291e-06,-6.686431e-06,7.616942e-06,45365840000000.0,4643217000000.0,0.5203205,3.571702e-06,-5.551947e-07,-4.02282e-06,-4.98898e-07,2.759209e-06,-7.5096e-06,-6.228353e-06,7.124802e-06,30372040000000.0,2746604000000.0,0.3372969,2.659373e-06,-3.781767e-07,-2.958447e-06,-3.378807e-07,2.084426e-06,-5.554456e-06,-4.600001e-06,5.332161e-06,1413546000000.0,155700000000000.0,1.708928,45270000000000.0,-1.45
1118,0.965,5.529108,5.172933000000004,3214.808,311.1992,292.3997,344.6658,98.33366,79.30728,32871010000000.0,31813760000000.0,2718378000000.0,0.5089145,1.349226e-06,-1.238921e-06,-2.546638e-06,-1.209646e-06,2.426194e-08,-3.867802e-06,-3.382836e-06,1.669194e-06,30083700000000.0,2505363000000.0,0.4563669,1.295692e-06,-1.163134e-06,-2.418842e-06,-1.135141e-06,4.954107e-08,-3.687572e-06,-3.221814e-06,1.629003e-06,23163490000000.0,1788541000000.0,0.3134822,1.075508e-06,-8.869401e-07,-1.928851e-06,-8.64114e-07,1.183467e-07,-2.981939e-06,-2.595212e-06,1.428722e-06,967774400000.0,188700000000000.0,1.256821,40350000000000.0,-1.09494
1119,0.9673,5.666845,5.317643000000006,3219.373,319.4548,301.1237,249.1626,-515.7566,238.516,45461950000000.0,20376180000000.0,1804951000000.0,0.4362407,8.806544e-07,-5.661556e-07,-1.422817e-06,-5.479802e-07,2.608024e-07,-2.28456e-06,-1.968637e-06,1.339612e-06,19511160000000.0,1593071000000.0,0.3937141,8.114844e-07,-5.096706e-07,-1.29895e-06,-4.930021e-07,2.520642e-07,-2.092985e-06,-1.801859e-06,1.245986e-06,14801570000000.0,930137500000.0,0.2646686,5.88826e-07,-3.404488e-07,-9.129071e-07,-3.285699e-07,2.115471e-07,-1.489012e-06,-1.277718e-06,9.323402e-07,692994000000.0,84450000000000.0,1.011271,14530000000000.0,-0.8721
1120,0.968,5.651683,5.442233000000005,3220.849,318.7406,308.3543,26.51726,155.2613,-508.9835,34697180000000.0,22202350000000.0,1782357000000.0,0.4510708,8.816944e-07,1.698545e-08,-8.428946e-07,3.228581e-08,8.431349e-07,-1.703157e-06,-1.387978e-06,1.927424e-06,20280070000000.0,1541044000000.0,0.3993937,8.079656e-07,1.515318e-08,-7.727157e-07,2.908061e-08,7.719048e-07,-1.561021e-06,-1.272175e-06,1.765348e-06,13840430000000.0,885499500000.0,0.2594223,5.599904e-07,9.51191e-09,-5.362634e-07,1.89075e-08,5.331494e-07,-1.082579e-06,-8.82318e-07,1.221218e-06,772641800000.0,92800000000000.0,1.06912,16880000000000.0,-0.886743
1122,0.9692,5.81483,5.454073000000003,3222.331,328.1551,309.2598,-117.4666,-613.3404,131.6348,57764550000000.0,52478280000000.0,5446820000000.0,0.5991415,3.732563e-06,1.142234e-06,-2.496165e-06,1.188786e-06,4.604494e-06,-6.131012e-06,-4.796769e-06,9.192272e-06,48153150000000.0,4852545000000.0,0.5311624,3.52065e-06,1.051688e-06,-2.379596e-06,1.095089e-06,4.315704e-06,-5.808001e-06,-4.54937e-06,8.642089e-06,34504950000000.0,3051212000000.0,0.3511944,2.720203e-06,7.46503e-07,-1.903046e-06,7.785218e-07,3.263451e-06,-4.551776e-06,-3.578882e-06,6.603472e-06,1437380000000.0,150200000000000.0,1.656457,42330000000000.0,-1.40184
1123,0.965,5.320222,6.711799000000004,3206.839,298.6311,379.0194,-207.9304,388.361,95.94122,46615320000000.0,38637850000000.0,3757841000000.0,0.5405197,2.246146e-06,7.717096e-07,-1.419019e-06,8.022742e-07,2.862003e-06,-3.605809e-06,-2.803855e-06,5.625339e-06,35369980000000.0,3344873000000.0,0.4798848,2.101263e-06,7.033278e-07,-1.345797e-06,7.316342e-07,2.657856e-06,-3.391503e-06,-2.641194e-06,5.242444e-06,25566340000000.0,2091399000000.0,0.3171031,1.583754e-06,4.844056e-07,-1.059216e-06,5.049246e-07,1.954912e-06,-2.601022e-06,-2.035263e-06,3.901528e-06,1149863000000.0,133300000000000.0,1.403928,31840000000000.0,-1.193
1126,0.9642,5.627404,5.065667000000007,3212.608,316.5504,286.1565,459.6522,199.1465,466.1439,41040710000000.0,37965060000000.0,3801178000000.0,0.5411098,2.184315e-06,-2.486307e-06,-4.599146e-06,-2.435549e-06,-4.423913e-07,-6.743448e-06,-5.955434e-06,2.212138e-06,36811690000000.0,3428635000000.0,0.4870677,2.069084e-06,-2.307031e-06,-4.30816e-06,-2.259173e-06,-3.716737e-07,-6.339289e-06,-5.592795e-06,2.142418e-06,24316860000000.0,1997113000000.0,0.3120861,1.529449e-06,-1.561743e-06,-3.040121e-06,-1.527135e-06,-1.336613e-07,-4.541354e-06,-3.989364e-06,1.723374e-06,1126423000000.0,97090000000000.0,1.291879,21340000000000.0,-1.0494
1129,0.9696,5.543823,5.279196000000004,3226.179,313.1363,299.503,-82.88515,-290.6294,-149.6974,101784800000000.0,81216390000000.0,8890007000000.0,0.6946864,8.660223e-06,1.416317e-06,-6.99081e-06,1.503652e-06,9.364994e-06,-1.542203e-05,-1.231828e-05,1.995125e-05,76506800000000.0,7981691000000.0,0.6200478,8.173532e-06,1.305247e-06,-6.627846e-06,1.386047e-06,8.80205e-06,-1.458518e-05,-1.165533e-05,1.879064e-05,53535530000000.0,4944387000000.0,0.4048893,6.173731e-06,8.994378e-07,-5.087686e-06,9.552707e-07,6.545509e-06,-1.109789e-05,-8.883247e-06,1.408147e-05,1978431000000.0,156700000000000.0,2.322918,61930000000000.0,-1.97802
1131,0.97,5.435627,5.073195000000003,3228.994,307.2557,287.9522,209.9846,-66.52661,352.3634,35754430000000.0,31909870000000.0,2678887000000.0,0.5064113,1.433457e-06,-8.466518e-07,-2.238677e-06,-8.178789e-07,4.95051e-07,-3.640484e-06,-3.12619e-06,2.247436e-06,29218680000000.0,2365099000000.0,0.4502546,1.342223e-06,-7.747199e-07,-2.078001e-06,-7.479218e-07,4.811243e-07,-3.390571e-06,-2.908969e-06,2.121731e-06,17973330000000.0,1291898000000.0,0.283496,9.48284e-07,-4.979491e-07,-1.418258e-06,-4.794739e-07,3.878332e-07,-2.345544e-06,-2.005161e-06,1.546151e-06,1028455000000.0,80740000000000.0,1.153831,15850000000000.0,-0.9347382
1132,0.9735,5.490514,4.942450000000004,3238.357,311.2772,281.3329,-45.88562,-430.6066,402.692,44020240000000.0,43635790000000.0,3977786000000.0,0.58501,2.174849e-06,2.568277e-07,-1.862714e-06,2.902795e-07,2.284814e-06,-3.983511e-06,-3.205674e-06,4.956934e-06,42674650000000.0,3616370000000.0,0.5100594,2.071215e-06,2.375768e-07,-1.780673e-06,2.691764e-07,2.168061e-06,-3.800357e-06,-3.059521e-06,4.712368e-06,34889410000000.0,2605620000000.0,0.3532573,1.744971e-06,1.852205e-07,-1.514412e-06,2.111951e-07,1.809476e-06,-3.215852e-06,-2.59154e-06,3.951829e-06,1230965000000.0,115100000000000.0,1.302167,25500000000000.0,-1.13454
1133,0.9727,4.972123,5.7636830000000066,3233.843,281.3393,327.644,-32.68391,524.4683,-564.0858,51517140000000.0,43155220000000.0,4618784000000.0,0.5595439,3.1052e-06,2.656275e-07,-2.759241e-06,3.113476e-07,3.15482e-06,-5.788744e-06,-4.676806e-06,6.967027e-06,38830080000000.0,3956162000000.0,0.4933117,2.871849e-06,2.407092e-07,-2.556437e-06,2.826355e-07,2.911583e-06,-5.358197e-06,-4.329732e-06,6.436633e-06,21433440000000.0,1886427000000.0,0.2985562,1.842389e-06,1.419404e-07,-1.651376e-06,1.678082e-07,1.851973e-06,-3.4486e-06,-2.788542e-06,4.111503e-06,1312350000000.0,113200000000000.0,1.506271,29010000000000.0,-1.21473
1134,0.9708,6.254224,6.051959000000004,3220.407,352.9322,343.4757,-66.8767,74.90367,-224.2479,60840200000000.0,53823880000000.0,5844644000000.0,0.6033275,4.306964e-06,5.9485e-07,-3.592336e-06,6.500282e-07,4.577924e-06,-7.787413e-06,-6.245924e-06,9.853455e-06,50940460000000.0,5404167000000.0,0.5438946,4.157023e-06,5.62933e-07,-3.478012e-06,6.157012e-07,4.405784e-06,-7.527026e-06,-6.039048e-06,9.496841e-06,41136820000000.0,3805912000000.0,0.3711701,3.453776e-06,4.307924e-07,-2.924759e-06,4.727708e-07,3.61762e-06,-6.288732e-06,-5.051889e-06,7.844317e-06,1390809000000.0,212700000000000.0,1.844253,66740000000000.0,-1.607
1135,0.97,5.47407,6.794243999999997,3218.52,308.4382,385.2141,-122.0378,-29.8825,-24.68257,90923910000000.0,67664300000000.0,7144813000000.0,0.6503408,5.750555e-06,1.141451e-06,-4.448576e-06,1.207835e-06,6.445893e-06,-1.004635e-05,-7.988524e-06,1.3489e-05,63627510000000.0,6543361000000.0,0.5832785,5.49963e-06,1.065875e-06,-4.279429e-06,1.128515e-06,6.136169e-06,-9.632922e-06,-7.66462e-06,1.287055e-05,46711440000000.0,4348527000000.0,0.3870919,4.38068e-06,7.74232e-07,-3.480751e-06,8.212069e-07,4.803668e-06,-7.744956e-06,-6.176187e-06,1.016303e-05,1696344000000.0,185600000000000.0,1.989398,62820000000000.0,-1.796324
1136,0.9708,5.9132,5.502228999999998,3225.763,334.1013,312.3945,-233.4325,-802.1566,1.157965,30468160000000.0,27200280000000.0,2269573000000.0,0.4803288,1.161327e-06,9.666556e-07,-1.714709e-07,9.813551e-07,2.052466e-06,-1.301927e-06,-8.88025e-07,3.490028e-06,25374110000000.0,2031473000000.0,0.4323344,1.090633e-06,8.86442e-07,-1.822425e-07,9.001317e-07,1.905741e-06,-1.243831e-06,-8.551069e-07,3.255537e-06,17588870000000.0,1208667000000.0,0.279643,7.995782e-07,5.889062e-07,-1.940758e-07,5.985649e-07,1.334845e-06,-9.722101e-07,-6.871565e-07,2.323611e-06,879113100000.0,117700000000000.0,1.177023,23570000000000.0,-0.957924
1137,0.9711,5.897924,5.700779000000003,3225.712,333.2268,323.7268,-304.3569,-480.0084,-429.5131,58629580000000.0,30083700000000.0,2720795000000.0,0.5025871,1.763655e-06,1.712599e-06,-1.603162e-08,1.732415e-06,3.357998e-06,-1.730091e-06,-1.102512e-06,5.542215e-06,27873080000000.0,2350173000000.0,0.4472879,1.603596e-06,1.518544e-06,-5.295834e-08,1.536358e-06,3.013914e-06,-1.611404e-06,-1.040735e-06,4.999494e-06,19222810000000.0,1253093000000.0,0.2876684,1.068927e-06,9.25062e-07,-1.218522e-07,9.364147e-07,1.920064e-06,-1.160557e-06,-7.80035e-07,3.242583e-06,968093600000.0,104100000000000.0,1.303128,23080000000000.0,-1.098
1139,0.9715,5.228365,5.8885729999999965,3229.6,295.5288,334.4874,-44.95546,-148.7124,-385.0294,29026450000000.0,24124630000000.0,2115261000000.0,0.4634313,1.054891e-06,2.81573e-07,-7.477931e-07,2.982224e-07,1.268099e-06,-1.775577e-06,-1.399038e-06,2.566679e-06,22586810000000.0,1875780000000.0,0.4138219,9.873055e-07,2.569476e-07,-7.063538e-07,2.724223e-07,1.179913e-06,-1.668275e-06,-1.31583e-06,2.395101e-06,16243280000000.0,1171792000000.0,0.2773179,7.435048e-07,1.766532e-07,-5.484439e-07,1.879891e-07,8.706669e-07,-1.272797e-06,-1.007293e-06,1.785222e-06,806727700000.0,131000000000000.0,1.149502,25620000000000.0,-0.942777
1140,0.9727,5.18913,6.361532,3229.701,293.308,361.5553,-74.45027,155.2547,-241.3557,33159350000000.0,30852620000000.0,2762166000000.0,0.5022919,1.460378e-06,3.070499e-07,-1.116513e-06,3.294083e-07,1.669595e-06,-2.539121e-06,-2.017618e-06,3.464938e-06,29026450000000.0,2470953000000.0,0.4482981,1.375185e-06,2.823935e-07,-1.057972e-06,3.032944e-07,1.564959e-06,-2.39758e-06,-1.906454e-06,3.255308e-06,20760640000000.0,1536932000000.0,0.2961181,1.032896e-06,1.93969e-07,-8.123048e-07,2.091908e-07,1.155767e-06,-1.818453e-06,-1.449424e-06,2.424575e-06,968463600000.0,178800000000000.0,1.339559,40750000000000.0,-1.1187
1141,0.9719,5.075951,5.727307000000001,3232.144,287.0937,325.443,-52.54118,-157.9162,-324.4764,111300100000000.0,104187600000000.0,12471300000000.0,0.7508106,1.415974e-05,1.461306e-06,-1.2242e-05,1.569156e-06,1.433381e-05,-2.602979e-05,-2.094035e-05,3.15674e-05,100150900000000.0,11572030000000.0,0.6768517,1.36751e-05,1.383395e-06,-1.184844e-05,1.484987e-06,1.380719e-05,-2.51642e-05,-2.024814e-05,3.044662e-05,84099810000000.0,8497592000000.0,0.470335,1.168575e-05,1.097565e-06,-1.020086e-05,1.175464e-06,1.168585e-05,-2.157914e-05,-1.737541e-05,2.588971e-05,2255663000000.0,256300000000000.0,2.926199,127600000000000.0,-2.534704
1142,0.9743,5.332168000000001,4.959902999999995,3240.355,302.4337,282.4316,124.542,-118.3591,433.2469,37003920000000.0,35466090000000.0,2979802000000.0,0.523731,1.582841e-06,-5.86347e-07,-2.124981e-06,-5.567975e-07,8.933723e-07,-3.671582e-06,-3.104198e-06,2.831124e-06,33832150000000.0,2724758000000.0,0.4709173,1.514926e-06,-5.494911e-07,-2.021959e-06,-5.213504e-07,8.662776e-07,-3.502179e-06,-2.959102e-06,2.720639e-06,22779030000000.0,1711461000000.0,0.3040984,1.174897e-06,-3.870594e-07,-1.528457e-06,-3.657825e-07,7.091542e-07,-2.676367e-06,-2.255034e-06,2.146347e-06,1073559000000.0,112100000000000.0,1.221665,23300000000000.0,-1.03356
1144,0.9739,6.172974,6.940889000000005,3223.252,348.619,394.6789,-194.4364,-147.0276,84.91157,28161420000000.0,27200280000000.0,2150980000000.0,0.4896549,9.703845e-07,5.62801e-07,-3.853886e-07,5.770728e-07,1.470473e-06,-1.329477e-06,-9.838208e-07,2.667506e-06,25950800000000.0,1941821000000.0,0.4347998,9.200791e-07,5.206595e-07,-3.782901e-07,5.341066e-07,1.381001e-06,-1.273431e-06,-9.456682e-07,2.515834e-06,17108300000000.0,1186431000000.0,0.2768911,6.945534e-07,3.551811e-07,-3.231307e-07,3.65039e-07,1.003692e-06,-9.98842e-07,-7.513299e-07,1.859858e-06,883465200000.0,162400000000000.0,1.141504,31540000000000.0,-0.9716089
1145,0.9743,4.984251,7.175314999999998,3229.047,281.6107,408.0532,-601.2874,345.4828,-209.4964,44116360000000.0,36427230000000.0,3741787000000.0,0.5279935,2.299732e-06,2.929383e-06,6.71387e-07,2.947058e-06,5.066194e-06,-1.558333e-06,-7.419081e-07,7.921718e-06,32486550000000.0,3259915000000.0,0.4691757,2.136444e-06,2.661407e-06,5.640461e-07,2.677566e-06,4.645602e-06,-1.507297e-06,-7.48777e-07,7.297853e-06,22010120000000.0,1809564000000.0,0.3021866,1.499327e-06,1.713211e-06,2.422059e-07,1.723777e-06,3.103063e-06,-1.211281e-06,-6.787638e-07,4.96286e-06,1115038000000.0,144800000000000.0,1.449922,35720000000000.0,-1.18701
1148,0.9731,5.321498,5.196192000000001,3236.446,301.4609,295.5968,4.974553,-11.63068,-74.93523,65165340000000.0,46807550000000.0,4702367000000.0,0.5737872,3.987222e-06,1.992409e-08,-3.853743e-06,7.732461e-08,3.714896e-06,-7.740499e-06,-6.312577e-06,8.594088e-06,42578530000000.0,3907295000000.0,0.5095802,3.584485e-06,1.758896e-08,-3.46437e-06,6.872271e-08,3.337861e-06,-6.958527e-06,-5.674685e-06,7.723455e-06,18934470000000.0,1379602000000.0,0.2866239,1.919542e-06,8.706526e-09,-1.854829e-06,3.491638e-08,1.783055e-06,-3.725973e-06,-3.038082e-06,4.129684e-06,1502054000000.0,67520000000000.0,1.633931,18770000000000.0,-1.25235
1149,0.9735,5.394176000000001,5.354152999999995,3236.702,305.6265,304.6949,-270.371,-287.9193,-477.7953,34793290000000.0,30948730000000.0,2881903000000.0,0.5008108,1.427627e-06,1.274882e-06,-1.234734e-07,1.292473e-06,2.608419e-06,-1.511428e-06,-1.003315e-06,4.374987e-06,28930330000000.0,2557726000000.0,0.4471964,1.341894e-06,1.172845e-06,-1.413859e-07,1.189255e-06,2.425872e-06,-1.445957e-06,-9.683293e-07,4.086106e-06,18069440000000.0,1396792000000.0,0.2821672,9.418146e-07,7.520966e-07,-1.698312e-07,7.6321e-07,1.630167e-06,-1.085361e-06,-7.500366e-07,2.794625e-06,991597300000.0,61760000000000.0,1.02592,10780000000000.0,-0.822096
